sitename,depth,age,age_ce,taxa,value,elementtype,ecologicalgroup,group
Rasa,142,64,1886,Thalictrum,0,pollen,UPHE,Herb
Rasa,146,82,1868,Thalictrum,0,pollen,UPHE,Herb
Rasa,150,100,1850,Thalictrum,0,pollen,UPHE,Herb
Rasa,154,118,1832,Thalictrum,0,pollen,UPHE,Herb
Rasa,158,135,1815,Thalictrum,0,pollen,UPHE,Herb
Rasa,162,153,1797,Thalictrum,0,pollen,UPHE,Herb
Rasa,166,171,1779,Thalictrum,0,pollen,UPHE,Herb
Rasa,170,212,1738,Thalictrum,0,pollen,UPHE,Herb
Rasa,174,276,1674,Thalictrum,0,pollen,UPHE,Herb
Rasa,178,340,1610,Thalictrum,0,pollen,UPHE,Herb
Rasa,182,404,1546,Thalictrum,0,pollen,UPHE,Herb
Rasa,186,468,1482,Thalictrum,0,pollen,UPHE,Herb
Rasa,190,517,1433,Thalictrum,0,pollen,UPHE,Herb
Rasa,194,551,1399,Thalictrum,0,pollen,UPHE,Herb
Rasa,198,585,1365,Thalictrum,0,pollen,UPHE,Herb
Rasa,202,619,1331,Thalictrum,1,pollen,UPHE,Herb
Rasa,206,653,1297,Thalictrum,0,pollen,UPHE,Herb
Rasa,210,687,1263,Thalictrum,0,pollen,UPHE,Herb
Rasa,222,695,1255,Thalictrum,0,pollen,UPHE,Herb
Rasa,226,729,1221,Thalictrum,0,pollen,UPHE,Herb
Rasa,230,763,1187,Thalictrum,0,pollen,UPHE,Herb
Rasa,234,797,1153,Thalictrum,0,pollen,UPHE,Herb
Rasa,238,831,1119,Thalictrum,0,pollen,UPHE,Herb
Rasa,246,899,1051,Thalictrum,0,pollen,UPHE,Herb
Rasa,254,967,983,Thalictrum,0,pollen,UPHE,Herb
Rasa,262,1035,915,Thalictrum,0,pollen,UPHE,Herb
Rasa,270,1103,847,Thalictrum,0,pollen,UPHE,Herb
Rasa,270.01001,1103,847,Thalictrum,0,pollen,UPHE,Herb
Rasa,278,1171,779,Thalictrum,0,pollen,UPHE,Herb
Rasa,286,1239,711,Thalictrum,0,pollen,UPHE,Herb
Rasa,294,1329,621,Thalictrum,0,pollen,UPHE,Herb
Rasa,302,1441,509,Thalictrum,0,pollen,UPHE,Herb
Rasa,310,1552,398,Thalictrum,0,pollen,UPHE,Herb
Rasa,316,1692,258,Thalictrum,0,pollen,UPHE,Herb
Rasa,321,2040,-90,Thalictrum,0,pollen,UPHE,Herb
Rasa,323,2180,-230,Thalictrum,0,pollen,UPHE,Herb
Rasa,325,2319,-369,Thalictrum,0,pollen,UPHE,Herb
Rasa,327,2459,-509,Thalictrum,0,pollen,UPHE,Herb
Rasa,329,2598,-648,Thalictrum,0,pollen,UPHE,Herb
Rasa,331,2738,-788,Thalictrum,0,pollen,UPHE,Herb
Rasa,122,-25,1975,Trichomanes,23,spore,UPBR,Fern
Rasa,126,-7,1957,Trichomanes,29,spore,UPBR,Fern
Rasa,130,11,1939,Trichomanes,20,spore,UPBR,Fern
Rasa,134,28,1922,Trichomanes,22,spore,UPBR,Fern
Rasa,138,46,1904,Trichomanes,10,spore,UPBR,Fern
Rasa,142,64,1886,Trichomanes,21,spore,UPBR,Fern
Rasa,146,82,1868,Trichomanes,20,spore,UPBR,Fern
Rasa,150,100,1850,Trichomanes,20,spore,UPBR,Fern
Rasa,154,118,1832,Trichomanes,13,spore,UPBR,Fern
Rasa,158,135,1815,Trichomanes,27,spore,UPBR,Fern
Rasa,162,153,1797,Trichomanes,13,spore,UPBR,Fern
Rasa,166,171,1779,Trichomanes,21,spore,UPBR,Fern
Rasa,170,212,1738,Trichomanes,18,spore,UPBR,Fern
Rasa,174,276,1674,Trichomanes,60,spore,UPBR,Fern
Rasa,178,340,1610,Trichomanes,27,spore,UPBR,Fern
Rasa,182,404,1546,Trichomanes,23,spore,UPBR,Fern
Rasa,186,468,1482,Trichomanes,20,spore,UPBR,Fern
Rasa,190,517,1433,Trichomanes,21,spore,UPBR,Fern
Rasa,194,551,1399,Trichomanes,6,spore,UPBR,Fern
Rasa,198,585,1365,Trichomanes,12,spore,UPBR,Fern
Rasa,202,619,1331,Trichomanes,5,spore,UPBR,Fern
Rasa,206,653,1297,Trichomanes,15,spore,UPBR,Fern
Rasa,210,687,1263,Trichomanes,2,spore,UPBR,Fern
Rasa,222,695,1255,Trichomanes,4,spore,UPBR,Fern
Rasa,226,729,1221,Trichomanes,5,spore,UPBR,Fern
Rasa,230,763,1187,Trichomanes,6,spore,UPBR,Fern
Rasa,234,797,1153,Trichomanes,14,spore,UPBR,Fern
Rasa,238,831,1119,Trichomanes,9,spore,UPBR,Fern
Rasa,246,899,1051,Trichomanes,10,spore,UPBR,Fern
Rasa,254,967,983,Trichomanes,6,spore,UPBR,Fern
Rasa,262,1035,915,Trichomanes,6,spore,UPBR,Fern
Rasa,270,1103,847,Trichomanes,7,spore,UPBR,Fern
Rasa,270.01001,1103,847,Trichomanes,9,spore,UPBR,Fern
Rasa,278,1171,779,Trichomanes,6,spore,UPBR,Fern
Rasa,286,1239,711,Trichomanes,5,spore,UPBR,Fern
Rasa,294,1329,621,Trichomanes,6,spore,UPBR,Fern
Rasa,302,1441,509,Trichomanes,10,spore,UPBR,Fern
Rasa,310,1552,398,Trichomanes,7,spore,UPBR,Fern
Rasa,316,1692,258,Trichomanes,9,spore,UPBR,Fern
Rasa,321,2040,-90,Trichomanes,1,spore,UPBR,Fern
Rasa,323,2180,-230,Trichomanes,5,spore,UPBR,Fern
Rasa,325,2319,-369,Trichomanes,7,spore,UPBR,Fern
Rasa,327,2459,-509,Trichomanes,8,spore,UPBR,Fern
Rasa,329,2598,-648,Trichomanes,12,spore,UPBR,Fern
Rasa,331,2738,-788,Trichomanes,8,spore,UPBR,Fern
Rasa,122,-25,1975,Ulex,0,pollen,TRSH,Tree
Rasa,126,-7,1957,Ulex,0,pollen,TRSH,Tree
Rasa,130,11,1939,Ulex,0,pollen,TRSH,Tree
Rasa,134,28,1922,Ulex,0,pollen,TRSH,Tree
Rasa,138,46,1904,Ulex,0,pollen,TRSH,Tree
Rasa,142,64,1886,Ulex,0,pollen,TRSH,Tree
Rasa,146,82,1868,Ulex,0,pollen,TRSH,Tree
Rasa,150,100,1850,Ulex,0,pollen,TRSH,Tree
Rasa,154,118,1832,Ulex,0,pollen,TRSH,Tree
Rasa,158,135,1815,Ulex,0,pollen,TRSH,Tree
Rasa,162,153,1797,Ulex,0,pollen,TRSH,Tree
Rasa,166,171,1779,Ulex,0,pollen,TRSH,Tree
Rasa,170,212,1738,Ulex,1,pollen,TRSH,Tree
Rasa,174,276,1674,Ulex,0,pollen,TRSH,Tree
Rasa,178,340,1610,Ulex,0,pollen,TRSH,Tree
Rasa,182,404,1546,Ulex,0,pollen,TRSH,Tree
Rasa,186,468,1482,Ulex,0,pollen,TRSH,Tree
Rasa,190,517,1433,Ulex,0,pollen,TRSH,Tree
Rasa,194,551,1399,Ulex,0,pollen,TRSH,Tree
Rasa,198,585,1365,Ulex,0,pollen,TRSH,Tree
Rasa,202,619,1331,Ulex,0,pollen,TRSH,Tree
Rasa,206,653,1297,Ulex,0,pollen,TRSH,Tree
Rasa,210,687,1263,Ulex,0,pollen,TRSH,Tree
Rasa,222,695,1255,Ulex,0,pollen,TRSH,Tree
Rasa,226,729,1221,Ulex,0,pollen,TRSH,Tree
Rasa,230,763,1187,Ulex,0,pollen,TRSH,Tree
Rasa,234,797,1153,Ulex,0,pollen,TRSH,Tree
Rasa,238,831,1119,Ulex,0,pollen,TRSH,Tree
Rasa,246,899,1051,Ulex,0,pollen,TRSH,Tree
Rasa,254,967,983,Ulex,0,pollen,TRSH,Tree
Rasa,262,1035,915,Ulex,0,pollen,TRSH,Tree
Rasa,270,1103,847,Ulex,0,pollen,TRSH,Tree
Rasa,270.01001,1103,847,Ulex,0,pollen,TRSH,Tree
Rasa,278,1171,779,Ulex,0,pollen,TRSH,Tree
Rasa,286,1239,711,Ulex,0,pollen,TRSH,Tree
Rasa,294,1329,621,Ulex,0,pollen,TRSH,Tree
Rasa,302,1441,509,Ulex,0,pollen,TRSH,Tree
Rasa,310,1552,398,Ulex,0,pollen,TRSH,Tree
Rasa,316,1692,258,Ulex,0,pollen,TRSH,Tree
Rasa,321,2040,-90,Ulex,0,pollen,TRSH,Tree
Rasa,323,2180,-230,Ulex,0,pollen,TRSH,Tree
Rasa,325,2319,-369,Ulex,0,pollen,TRSH,Tree
Rasa,327,2459,-509,Ulex,0,pollen,TRSH,Tree
Rasa,329,2598,-648,Ulex,0,pollen,TRSH,Tree
Rasa,331,2738,-788,Ulex,0,pollen,TRSH,Tree
Rasa,122,-25,1975,Urtica,0,pollen,UPHE,Herb
Rasa,126,-7,1957,Urtica,0,pollen,UPHE,Herb
Rasa,130,11,1939,Urtica,0,pollen,UPHE,Herb
Rasa,134,28,1922,Urtica,1,pollen,UPHE,Herb
Rasa,138,46,1904,Urtica,0,pollen,UPHE,Herb
Rasa,142,64,1886,Urtica,0,pollen,UPHE,Herb
Rasa,146,82,1868,Urtica,0,pollen,UPHE,Herb
Rasa,150,100,1850,Urtica,1,pollen,UPHE,Herb
Rasa,154,118,1832,Urtica,0,pollen,UPHE,Herb
Rasa,158,135,1815,Urtica,1,pollen,UPHE,Herb
Rasa,162,153,1797,Urtica,0,pollen,UPHE,Herb
Rasa,166,171,1779,Urtica,0,pollen,UPHE,Herb
Rasa,170,212,1738,Urtica,0,pollen,UPHE,Herb
Rasa,174,276,1674,Urtica,0,pollen,UPHE,Herb
Rasa,178,340,1610,Urtica,1,pollen,UPHE,Herb
Rasa,182,404,1546,Urtica,0,pollen,UPHE,Herb
Rasa,186,468,1482,Urtica,0,pollen,UPHE,Herb
Rasa,190,517,1433,Urtica,0,pollen,UPHE,Herb
Rasa,194,551,1399,Urtica,0,pollen,UPHE,Herb
Rasa,198,585,1365,Urtica,0,pollen,UPHE,Herb
Rasa,202,619,1331,Urtica,1,pollen,UPHE,Herb
Rasa,206,653,1297,Urtica,0,pollen,UPHE,Herb
Rasa,210,687,1263,Urtica,0,pollen,UPHE,Herb
Rasa,222,695,1255,Urtica,0,pollen,UPHE,Herb
Rasa,226,729,1221,Urtica,0,pollen,UPHE,Herb
Rasa,230,763,1187,Urtica,2,pollen,UPHE,Herb
Rasa,234,797,1153,Urtica,0,pollen,UPHE,Herb
Rasa,238,831,1119,Urtica,0,pollen,UPHE,Herb
Rasa,246,899,1051,Urtica,1,pollen,UPHE,Herb
Rasa,254,967,983,Urtica,0,pollen,UPHE,Herb
Rasa,262,1035,915,Urtica,0,pollen,UPHE,Herb
Rasa,270,1103,847,Urtica,0,pollen,UPHE,Herb
Rasa,270.01001,1103,847,Urtica,0,pollen,UPHE,Herb
Rasa,278,1171,779,Urtica,1,pollen,UPHE,Herb
Rasa,286,1239,711,Urtica,0,pollen,UPHE,Herb
Rasa,294,1329,621,Urtica,0,pollen,UPHE,Herb
Rasa,302,1441,509,Urtica,0,pollen,UPHE,Herb
Rasa,310,1552,398,Urtica,1,pollen,UPHE,Herb
Rasa,316,1692,258,Urtica,0,pollen,UPHE,Herb
Rasa,321,2040,-90,Urtica,0,pollen,UPHE,Herb
Rasa,323,2180,-230,Urtica,0,pollen,UPHE,Herb
Rasa,325,2319,-369,Urtica,0,pollen,UPHE,Herb
Rasa,327,2459,-509,Urtica,0,pollen,UPHE,Herb
Rasa,329,2598,-648,Urtica,0,pollen,UPHE,Herb
Rasa,331,2738,-788,Urtica,0,pollen,UPHE,Herb
Rasa,122,-25,1975,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,126,-7,1957,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,130,11,1939,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,134,28,1922,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,138,46,1904,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,142,64,1886,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,146,82,1868,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,150,100,1850,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,154,118,1832,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,158,135,1815,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,162,153,1797,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,166,171,1779,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Rasa,170,212,1738,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,174,276,1674,Vaccinium cylindraceum,4,pollen,TRSH,Tree
Rasa,178,340,1610,Vaccinium cylindraceum,5,pollen,TRSH,Tree
Rasa,182,404,1546,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,186,468,1482,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,190,517,1433,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,194,551,1399,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,198,585,1365,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,202,619,1331,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,206,653,1297,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,210,687,1263,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,222,695,1255,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,226,729,1221,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,230,763,1187,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,234,797,1153,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,238,831,1119,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,246,899,1051,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,254,967,983,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,262,1035,915,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,270,1103,847,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,270.01001,1103,847,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,278,1171,779,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,286,1239,711,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,294,1329,621,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,302,1441,509,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,310,1552,398,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,316,1692,258,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Rasa,321,2040,-90,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,323,2180,-230,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Rasa,325,2319,-369,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,327,2459,-509,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,329,2598,-648,Vaccinium cylindraceum,0,pollen,TRSH,Tree
Rasa,331,2738,-788,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Rasa,122,-25,1975,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,126,-7,1957,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,130,11,1939,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,134,28,1922,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,138,46,1904,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,142,64,1886,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,146,82,1868,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,150,100,1850,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,154,118,1832,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,158,135,1815,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,162,153,1797,Verbena officinalis,1,pollen,UPHE,Herb
Rasa,166,171,1779,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,170,212,1738,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,174,276,1674,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,178,340,1610,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,182,404,1546,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,186,468,1482,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,190,517,1433,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,194,551,1399,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,198,585,1365,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,202,619,1331,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,206,653,1297,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,210,687,1263,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,222,695,1255,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,226,729,1221,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,230,763,1187,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,234,797,1153,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,238,831,1119,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,246,899,1051,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,254,967,983,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,262,1035,915,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,270,1103,847,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,270.01001,1103,847,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,278,1171,779,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,286,1239,711,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,294,1329,621,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,302,1441,509,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,310,1552,398,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,316,1692,258,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,321,2040,-90,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,323,2180,-230,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,325,2319,-369,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,327,2459,-509,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,329,2598,-648,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,331,2738,-788,Verbena officinalis,0,pollen,UPHE,Herb
Rasa,122,-25,1975,Veronica,0,pollen,UPHE,Herb
Rasa,126,-7,1957,Veronica,1,pollen,UPHE,Herb
Rasa,130,11,1939,Veronica,0,pollen,UPHE,Herb
Rasa,134,28,1922,Veronica,0,pollen,UPHE,Herb
Rasa,138,46,1904,Veronica,0,pollen,UPHE,Herb
Rasa,142,64,1886,Veronica,0,pollen,UPHE,Herb
Rasa,146,82,1868,Veronica,0,pollen,UPHE,Herb
Rasa,150,100,1850,Veronica,0,pollen,UPHE,Herb
Rasa,154,118,1832,Veronica,0,pollen,UPHE,Herb
Rasa,158,135,1815,Veronica,0,pollen,UPHE,Herb
Rasa,162,153,1797,Veronica,0,pollen,UPHE,Herb
Rasa,166,171,1779,Veronica,0,pollen,UPHE,Herb
Rasa,170,212,1738,Veronica,0,pollen,UPHE,Herb
Rasa,174,276,1674,Veronica,0,pollen,UPHE,Herb
Rasa,178,340,1610,Veronica,0,pollen,UPHE,Herb
Rasa,182,404,1546,Veronica,0,pollen,UPHE,Herb
Rasa,186,468,1482,Veronica,0,pollen,UPHE,Herb
Rasa,190,517,1433,Veronica,0,pollen,UPHE,Herb
Rasa,194,551,1399,Veronica,0,pollen,UPHE,Herb
Rasa,198,585,1365,Veronica,0,pollen,UPHE,Herb
Rasa,202,619,1331,Veronica,0,pollen,UPHE,Herb
Rasa,206,653,1297,Veronica,0,pollen,UPHE,Herb
Rasa,210,687,1263,Veronica,0,pollen,UPHE,Herb
Rasa,222,695,1255,Veronica,0,pollen,UPHE,Herb
Rasa,226,729,1221,Veronica,0,pollen,UPHE,Herb
Rasa,230,763,1187,Veronica,0,pollen,UPHE,Herb
Rasa,234,797,1153,Veronica,0,pollen,UPHE,Herb
Rasa,238,831,1119,Veronica,0,pollen,UPHE,Herb
Rasa,246,899,1051,Veronica,0,pollen,UPHE,Herb
Rasa,254,967,983,Veronica,0,pollen,UPHE,Herb
Rasa,262,1035,915,Veronica,0,pollen,UPHE,Herb
Rasa,270,1103,847,Veronica,0,pollen,UPHE,Herb
Rasa,270.01001,1103,847,Veronica,0,pollen,UPHE,Herb
Rasa,278,1171,779,Veronica,0,pollen,UPHE,Herb
Rasa,286,1239,711,Veronica,0,pollen,UPHE,Herb
Rasa,294,1329,621,Veronica,0,pollen,UPHE,Herb
Rasa,302,1441,509,Veronica,0,pollen,UPHE,Herb
Rasa,310,1552,398,Veronica,0,pollen,UPHE,Herb
Rasa,316,1692,258,Veronica,0,pollen,UPHE,Herb
Rasa,321,2040,-90,Veronica,0,pollen,UPHE,Herb
Rasa,323,2180,-230,Veronica,0,pollen,UPHE,Herb
Rasa,325,2319,-369,Veronica,0,pollen,UPHE,Herb
Rasa,327,2459,-509,Veronica,0,pollen,UPHE,Herb
Rasa,329,2598,-648,Veronica,0,pollen,UPHE,Herb
Rasa,331,2738,-788,Veronica,0,pollen,UPHE,Herb
Rasa,122,-25,1975,Viburnum tinus,3,pollen,TRSH,Tree
Rasa,126,-7,1957,Viburnum tinus,3,pollen,TRSH,Tree
Rasa,130,11,1939,Viburnum tinus,3,pollen,TRSH,Tree
Rasa,134,28,1922,Viburnum tinus,7,pollen,TRSH,Tree
Rasa,138,46,1904,Viburnum tinus,2,pollen,TRSH,Tree
Rasa,142,64,1886,Viburnum tinus,2,pollen,TRSH,Tree
Rasa,146,82,1868,Viburnum tinus,7,pollen,TRSH,Tree
Rasa,150,100,1850,Viburnum tinus,2,pollen,TRSH,Tree
Rasa,154,118,1832,Viburnum tinus,7,pollen,TRSH,Tree
Rasa,158,135,1815,Viburnum tinus,2,pollen,TRSH,Tree
Rasa,162,153,1797,Viburnum tinus,2,pollen,TRSH,Tree
Rasa,166,171,1779,Viburnum tinus,1,pollen,TRSH,Tree
Rasa,170,212,1738,Viburnum tinus,4,pollen,TRSH,Tree
Rasa,174,276,1674,Viburnum tinus,2,pollen,TRSH,Tree
Rasa,178,340,1610,Viburnum tinus,3,pollen,TRSH,Tree
Rasa,182,404,1546,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,186,468,1482,Viburnum tinus,1,pollen,TRSH,Tree
Rasa,190,517,1433,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,194,551,1399,Viburnum tinus,5,pollen,TRSH,Tree
Rasa,198,585,1365,Viburnum tinus,5,pollen,TRSH,Tree
Rasa,202,619,1331,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,206,653,1297,Viburnum tinus,4,pollen,TRSH,Tree
Rasa,210,687,1263,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,222,695,1255,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,226,729,1221,Viburnum tinus,7,pollen,TRSH,Tree
Rasa,230,763,1187,Viburnum tinus,3,pollen,TRSH,Tree
Rasa,234,797,1153,Viburnum tinus,5,pollen,TRSH,Tree
Rasa,238,831,1119,Viburnum tinus,0,pollen,TRSH,Tree
Rasa,246,899,1051,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,254,967,983,Viburnum tinus,4,pollen,TRSH,Tree
Rasa,262,1035,915,Viburnum tinus,4,pollen,TRSH,Tree
Rasa,270,1103,847,Viburnum tinus,7,pollen,TRSH,Tree
Rasa,270.01001,1103,847,Viburnum tinus,3,pollen,TRSH,Tree
Rasa,278,1171,779,Viburnum tinus,1,pollen,TRSH,Tree
Rasa,286,1239,711,Viburnum tinus,4,pollen,TRSH,Tree
Rasa,294,1329,621,Viburnum tinus,7,pollen,TRSH,Tree
Rasa,302,1441,509,Viburnum tinus,2,pollen,TRSH,Tree
Rasa,310,1552,398,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,316,1692,258,Viburnum tinus,8,pollen,TRSH,Tree
Rasa,321,2040,-90,Viburnum tinus,4,pollen,TRSH,Tree
Rasa,323,2180,-230,Viburnum tinus,4,pollen,TRSH,Tree
Rasa,325,2319,-369,Viburnum tinus,6,pollen,TRSH,Tree
Rasa,327,2459,-509,Viburnum tinus,3,pollen,TRSH,Tree
Rasa,329,2598,-648,Viburnum tinus,7,pollen,TRSH,Tree
Rasa,331,2738,-788,Viburnum tinus,10,pollen,TRSH,Tree
Rasa,122,-25,1975,Zea mays,0,pollen,UPHE,Herb
Rasa,126,-7,1957,Zea mays,0,pollen,UPHE,Herb
Rasa,130,11,1939,Zea mays,0,pollen,UPHE,Herb
Rasa,134,28,1922,Zea mays,0,pollen,UPHE,Herb
Rasa,138,46,1904,Zea mays,0,pollen,UPHE,Herb
Rasa,142,64,1886,Zea mays,0,pollen,UPHE,Herb
Rasa,146,82,1868,Zea mays,0,pollen,UPHE,Herb
Rasa,150,100,1850,Zea mays,0,pollen,UPHE,Herb
Rasa,154,118,1832,Zea mays,0,pollen,UPHE,Herb
Rasa,158,135,1815,Zea mays,0,pollen,UPHE,Herb
Rasa,162,153,1797,Zea mays,0,pollen,UPHE,Herb
Rasa,166,171,1779,Zea mays,1,pollen,UPHE,Herb
Rasa,170,212,1738,Zea mays,0,pollen,UPHE,Herb
Rasa,174,276,1674,Zea mays,0,pollen,UPHE,Herb
Rasa,178,340,1610,Zea mays,0,pollen,UPHE,Herb
Rasa,182,404,1546,Zea mays,0,pollen,UPHE,Herb
Rasa,186,468,1482,Zea mays,0,pollen,UPHE,Herb
Rasa,190,517,1433,Zea mays,0,pollen,UPHE,Herb
Rasa,194,551,1399,Zea mays,0,pollen,UPHE,Herb
Rasa,198,585,1365,Zea mays,0,pollen,UPHE,Herb
Rasa,202,619,1331,Zea mays,0,pollen,UPHE,Herb
Rasa,206,653,1297,Zea mays,0,pollen,UPHE,Herb
Rasa,210,687,1263,Zea mays,0,pollen,UPHE,Herb
Rasa,222,695,1255,Zea mays,0,pollen,UPHE,Herb
Rasa,226,729,1221,Zea mays,0,pollen,UPHE,Herb
Rasa,230,763,1187,Zea mays,0,pollen,UPHE,Herb
Rasa,234,797,1153,Zea mays,0,pollen,UPHE,Herb
Rasa,238,831,1119,Zea mays,0,pollen,UPHE,Herb
Rasa,246,899,1051,Zea mays,0,pollen,UPHE,Herb
Rasa,254,967,983,Zea mays,0,pollen,UPHE,Herb
Rasa,262,1035,915,Zea mays,0,pollen,UPHE,Herb
Rasa,270,1103,847,Zea mays,0,pollen,UPHE,Herb
Rasa,270.01001,1103,847,Zea mays,0,pollen,UPHE,Herb
Rasa,278,1171,779,Zea mays,0,pollen,UPHE,Herb
Rasa,286,1239,711,Zea mays,0,pollen,UPHE,Herb
Rasa,294,1329,621,Zea mays,0,pollen,UPHE,Herb
Rasa,302,1441,509,Zea mays,0,pollen,UPHE,Herb
Rasa,310,1552,398,Zea mays,0,pollen,UPHE,Herb
Rasa,316,1692,258,Zea mays,0,pollen,UPHE,Herb
Rasa,321,2040,-90,Zea mays,0,pollen,UPHE,Herb
Rasa,323,2180,-230,Zea mays,0,pollen,UPHE,Herb
Rasa,325,2319,-369,Zea mays,0,pollen,UPHE,Herb
Rasa,327,2459,-509,Zea mays,0,pollen,UPHE,Herb
Rasa,329,2598,-648,Zea mays,0,pollen,UPHE,Herb
Rasa,331,2738,-788,Zea mays,0,pollen,UPHE,Herb
Lomba,921.29,22578,-20628,Adiantum,1,spore,VACR,Fern
Lomba,799.09,18923,-16973,Aesculus,1,pollen,TRSH,Tree
Lomba,133.89,2261,-311,Alnus glutinosa,1,pollen,TRSH,Tree
Lomba,142.3,2399,-449,Alnus glutinosa,1,pollen,TRSH,Tree
