lake,core_depth_id,age_bp,age_ce,high_profile,low_profile,motile,euplanktonic,algivore,detritivore,plantivore,predator
Santiago,SA11_02_62,44,1906,0.00494438,0.00741656,0.02595797,0.96168109,0.84615385,0,0.15384615,0
Santiago,SA11_02_61,43,1907,0.00968523,0.01452785,0.03631961,0.93946731,0.79069767,0.02325581,0.18604651,0
Santiago,SA11_02_60,42,1908,0.01468788,0.01713586,0.04406365,0.92411261,0.55,0,0.4,0.05
Santiago,SA11_02_59,40,1910,0.00970874,0.01699029,0.03640777,0.9368932,0.73684211,0,0.26315789,0
Santiago,SA11_02_58,39,1911,0.01472393,0.00981595,0.04294479,0.93251534,0.75,0,0.25,0
Santiago,SA11_02_57,38,1912,0.01207729,0.01932367,0.03864734,0.92995169,0.77777778,0,0.22222222,0
Santiago,SA11_02_56,37,1913,0.02912621,0.0315534,0.10800971,0.83131068,0.71875,0,0.1875,0.09375
Santiago,SA11_02_55,36,1914,0.01207729,0.02173913,0.03623188,0.92995169,0.66666667,0,0.33333333,0
Santiago,SA11_02_54,34,1916,0.00236686,0.02366864,0.03668639,0.93727811,0.72,0,0.28,0
Santiago,SA11_02_53,33,1917,0.0169697,0.02666667,0.01939394,0.9369697,0.79545455,0.09090909,0.11363636,0
Santiago,SA11_02_52,32,1918,0.00233645,0.02570093,0.02102804,0.95093458,0.79104478,0.05970149,0.11940299,0.02985075
Santiago,SA11_02_51,31,1919,0.00980392,0.04166667,0.03186275,0.91666667,0.68421053,0.05263158,0.26315789,0
Santiago,SA11_02_50,29,1921,0.01670644,0.00954654,0.01431981,0.95942721,0.69230769,0.07692308,0.19230769,0.03846154
Santiago,SA11_02_49,28,1922,0.01215067,0.0291616,0.02308627,0.93560146,0.83333333,0.04166667,0.125,0
Santiago,SA11_02_48,27,1923,0.00968523,0.02421308,0.02058111,0.94552058,0.73684211,0,0.26315789,0
Santiago,SA11_02_47,26,1924,0.00992556,0.0719603,0.04466501,0.87344913,0.86666667,0,0.13333333,0
Santiago,SA11_02_46,24,1926,0.03921569,0.03921569,0.02328431,0.89828431,0.75,0,0.25,0
Santiago,SA11_02_45,23,1927,0.01483313,0.02719407,0.02224969,0.93572311,0.875,0,0.125,0
Santiago,SA11_02_44,22,1928,0.06243032,0.03121516,0.04124861,0.86510591,0.9375,0.0625,0,0
Santiago,SA11_02_43,21,1929,0.0259434,0.03537736,0.08372642,0.85495283,0.66666667,0.14285714,0.19047619,0
Santiago,SA11_02_42,20,1930,0.05005688,0.02730375,0.05119454,0.87144482,0.9,0,0.1,0
Santiago,SA11_02_41,18,1932,0.02050114,0.03644647,0.07744875,0.86560364,0.70731707,0.04878049,0.24390244,0
Santiago,SA11_02_40,17,1933,0.03360371,0.0764774,0.18539977,0.70451912,0.70588235,0,0.29411765,0
Santiago,SA11_02_39,16,1934,0.00246914,0.02469136,0.17407407,0.79876543,0.5,0.16666667,0.16666667,0.16666667
Santiago,SA11_02_38,15,1935,0.63636364,0.36363636,0,0,0,0,0,0
Santiago,SA11_02_37,13,1937,0.03229814,0.04223602,0.06459627,0.86086957,0.6,0.1,0.2,0.1
Santiago,SA11_02_36,12,1938,0.03205919,0.02466091,0.05425401,0.88902589,0.94117647,0,0.05882353,0
Santiago,SA11_02_35,11,1939,0.01612903,0.01843318,0.09101382,0.87442396,1,0,0,0
Santiago,SA11_02_34,10,1940,0.03965304,0.00743494,0.02354399,0.92936803,0.8,0,0.2,0
Santiago,SA11_02_33,8,1942,0.05417118,0.04550379,0.07150596,0.82881907,0.85714286,0,0.14285714,0
Santiago,SA11_02_32,7,1943,0.02197802,0.02930403,0.03174603,0.91697192,0.52380952,0,0.42857143,0.04761905
Santiago,SA11_02_31,6,1944,0.00436681,0.03056769,0.02729258,0.93777293,0.5,0,0.5,0
Santiago,SA11_02_30,5,1945,0.04329004,0.05194805,0.06060606,0.84415584,0.66666667,0,0.33333333,0
Santiago,SA11_02_29,3,1947,0.01466993,0.02933985,0.01222494,0.94376528,0.5,0,0.42857143,0.07142857
Santiago,SA11_02_28,2,1948,0.06730769,0.06923077,0.10865385,0.75480769,0.83333333,0,0.16666667,0
Santiago,SA11_02_27,1,1949,0.0320197,0.04433498,0.03817734,0.88546798,0.82352941,0,0,0.17647059
Santiago,SA11_02_26,0,1950,0.03367003,0.0650954,0.05948373,0.84175084,0.875,0.125,0,0
Santiago,SA11_02_25,-1,1951,0.04216867,0.02650602,0.0626506,0.8686747,0.90909091,0,0,0.09090909
Santiago,SA11_02_24,-4,1954,0.0244798,0.02937576,0.04161567,0.90452876,0.83333333,0,0.16666667,0
Santiago,SA11_02_23,-6,1956,0.15384615,0.84615385,0,0,0,0,0,0
Santiago,SA11_02_22,-9,1959,0.02721088,0.03854875,0.03514739,0.89909297,0.875,0,0.125,0
Santiago,SA11_02_21,-11,1961,0.01703163,0.02676399,0.01946472,0.93673966,0.92307692,0,0.07692308,0
Santiago,SA11_02_20,-13,1963,0.01724138,0.0270936,0.13669951,0.81896552,0.91666667,0,0.08333333,0
Santiago,SA11_02_19,-16,1966,0.01540154,0.04180418,0.07040704,0.87238724,0.75,0,0.25,0
Santiago,SA11_02_18,-18,1968,0.00477897,0.04301075,0.0083632,0.94384707,0.55555556,0.33333333,0.11111111,0
Santiago,SA11_02_17,-21,1971,0.00917431,0.04357798,0.03440367,0.91284404,0.875,0,0,0.125
Santiago,SA11_02_16,-23,1973,0.02673147,0.15795869,0.08383961,0.73147023,1,0,0,0
Santiago,SA11_02_15,-25,1975,0.0698152,0.1211499,0.07700205,0.73203285,0.83333333,0,0.1,0.06666667
Santiago,SA11_02_14,-28,1978,0.0263789,0.03597122,0.01918465,0.91846523,0.94444444,0,0.05555556,0
Santiago,SA11_02_13,-30,1980,0.03581745,0.03350664,0.01386482,0.91681109,0.76470588,0,0.17647059,0.05882353
Santiago,SA11_02_12,-32,1982,0.00240674,0.01203369,0.00722022,0.97833935,0.8,0.2,0,0
Santiago,SA11_02_11,-35,1985,0.03484321,0.05342625,0.01626016,0.89547038,0.83333333,0,0.16666667,0
Santiago,SA11_02_10,-37,1987,0.01116071,0.01116071,0.00223214,0.97544643,0.75,0,0,0.25
Santiago,SA11_02_9,-40,1990,0.02686203,0.02442002,0.00610501,0.94261294,1,0,0,0
Santiago,SA11_02_8,-42,1992,0.02211055,0.0201005,0.03015075,0.92763819,0.75,0,0.25,0
Santiago,SA11_02_7,-44,1994,0.05652174,0.03478261,0.02826087,0.88043478,0.84615385,0,0.15384615,0
Santiago,SA11_02_6,-47,1997,0.03716609,0.03019744,0.03484321,0.89779326,0.78571429,0.07142857,0.14285714,0
Santiago,SA11_02_5,-49,1999,0.01705238,0.04872107,0.02314251,0.91108404,0.80952381,0.04761905,0.14285714,0
Santiago,SA11_02_4,-51,2001,0.04628502,0.02436054,0.03288672,0.89646772,0.56521739,0.17391304,0.26086957,0
Santiago,SA11_02_3,-54,2004,0.0291616,0.01944107,0.0291616,0.92223572,0.875,0.125,0,0
Santiago,SA11_02_2,-56,2006,0.01831502,0.05372405,0.07326007,0.85470085,0.61538462,0.15384615,0.07692308,0.15384615
Santiago,SA11_02_1,-59,2009,0.01918465,0.08153477,0.08633094,0.81294964,0.52631579,0.31578947,0.15789474,0
Santiago,SA11_02_0,-61,2011,0.00665188,0.07095344,0.07760532,0.84478936,0.5,0.25,0.25,0
