age_ce,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Rmean,Rmed
1093,0.00897304,0.02970211,0.01481458,-0.3394024,-0.15,-0.1195871,-0.389942,-0.02,0.31387968,0.47118837,0.0648333,-0.103,0.60541,-0.6944005,0.14449969,-0.0108687,0.00897304
1094,0.02494197,-0.1336854,-0.1449764,-0.4841211,-0.634,-0.2088098,-0.4913899,0.06,0.13827587,0.24119133,-0.0676793,-0.181,0.61713,-0.8149854,0.00934478,-0.1379842,-0.1336854
1095,0.22643976,-0.2070288,-0.4328953,-0.5470107,-0.424,-0.2392893,-0.4748813,0.15,0.12431579,0.03630823,-0.1771454,-0.347,0.35748,-0.8713614,0.01880264,-0.1871511,-0.2070288
1096,-0.6565558,-0.4176874,-0.5011663,-0.8244529,-0.412,-0.3892246,-0.7044773,-0.41,-0.1757987,-0.3331507,-0.3358834,-0.384,-0.008123,-0.8996685,-0.0345604,-0.4324499,-0.41
1097,-0.2941234,-0.2489341,-0.443938,-0.5410994,-0.422,-0.333742,-0.4944041,0.08,0.18480041,-0.0342904,-0.1996727,-0.299,0.11686,-0.907918,-0.0331256,-0.2580392,-0.2941234
1098,-0.0750647,-0.4055187,-0.4313183,-1.0673685,-0.485,-0.3402483,-0.6640465,-0.08,-0.1898952,-0.3209013,-0.3569673,-0.34,-0.03628,-0.9691705,-0.1187204,-0.3920333,-0.3402483
1099,0.13605739,-0.3899665,-0.3811012,-0.7665381,-0.373,-0.3622508,-0.6595509,0.19,-0.1848367,-0.1499142,-0.3264952,-0.34,0.1983,-1.0255392,-0.1695606,-0.3069597,-0.34
1100,-0.2593505,-0.4311018,-0.402258,-0.697426,-0.232,-0.3937566,-0.6850643,0.19,-0.293383,-0.2842019,-0.3478371,-0.374,0.099124,-1.0176218,-0.1872872,-0.3544109,-0.3478371
1101,-0.5990419,-0.5570166,-0.6575738,-0.8904614,-0.384,-0.4389574,-0.6696426,-0.33,-0.263168,-0.4174558,-0.463785,-0.435,-0.25243,-1.0930901,-0.3114774,-0.51754,-0.4389574
1102,-0.1104201,-0.3942267,-0.5465735,-1.1634599,-0.461,-0.2878951,-0.5998346,-0.41,-0.0008348,-0.0238612,-0.3235271,-0.366,0.057893,-1.1426677,-0.1775325,-0.3966627,-0.366
1103,0.21574474,-0.3817204,-0.5158668,-1.1452638,-0.332,-0.2813349,-0.6466553,-0.3,-0.0392945,-0.0940793,-0.3060388,-0.296,0.17381,-1.1830405,-0.176248,-0.3538658,-0.3
1104,-0.3287208,-0.5349593,-0.7020225,-1.0318327,-0.006,-0.3543219,-0.5456273,-0.4,-0.0046807,-0.1188742,-0.3986398,-0.421,-0.13018,-1.1589999,-0.3952718,-0.4354087,-0.3986398
1105,0.08573275,-0.1566362,-0.3050508,-0.410197,0.014,-0.2227786,-0.4088854,-0.05,0.33961933,0.33773524,-0.10116,-0.261,0.38668,-0.9939901,-0.0478861,-0.1195878,-0.10116
1106,0.40675076,-0.0971492,-0.1991742,-0.6676921,0.1,-0.1294009,-0.3584461,-0.02,0.44315477,0.46749146,-0.0145719,-0.233,0.73305,-1.0759079,-0.0499255,-0.0463214,-0.0499255
1107,-0.1510344,-0.2935864,-0.3382045,-0.5195295,0.085,-0.2603839,-0.4670875,-0.12,0.1538306,0.11225197,-0.1948695,-0.27,0.46566,-1.1353658,-0.2591797,-0.2128332,-0.2591797
1108,-0.397181,-0.4696301,-0.4868423,-0.9642113,-0.221,-0.3426723,-0.6436395,-0.04,-0.0826145,-0.2226431,-0.3711216,-0.373,-0.052676,-1.1828271,-0.2275438,-0.4051735,-0.3711216
1109,-0.5271495,-0.8187538,-0.6954008,-1.610564,-0.522,-0.4805406,-0.8099589,-0.57,-0.5582757,-0.7140811,-0.621775,-0.49,-0.45835,-1.3326106,-0.5258727,-0.7156889,-0.57
1110,-0.6457719,-0.812668,-0.8378146,-1.7001049,-0.548,-0.5049367,-0.9046872,-0.32,-0.5860187,-0.7721338,-0.6733813,-0.585,-0.58326,-1.323077,-0.403456,-0.7466873,-0.6457719
1111,-0.3934739,-0.5083284,-0.5053027,-1.0342372,-0.235,-0.3641149,-0.592291,-0.11,0.01579619,-0.3238661,-0.3944535,-0.384,-0.13504,-1.1241757,-0.2510373,-0.422635,-0.384
1112,-0.5229073,-0.5159838,-0.5965277,-1.029423,-0.316,-0.4196346,-0.7364433,0.08,-0.2795535,-0.5452345,-0.4512224,-0.477,-0.1747,-1.1348524,-0.2010228,-0.4880337,-0.477
1113,-0.3653917,-0.6469692,-0.6050404,-1.7475236,-0.375,-0.3704093,-0.7716202,0.05,-0.3647163,-0.4014041,-0.504136,-0.432,-0.15424,-1.327927,-0.4481445,-0.5643015,-0.432
1114,-0.5523994,-0.6608738,-0.7357543,-2.1907669,-0.516,-0.405207,-0.9320947,0.11,-0.5745681,-0.7365807,-0.5804937,-0.549,-0.5815,-1.420855,-0.4486469,-0.718316,-0.5804937
1115,-0.857804,-0.8636698,-1.081066,-1.8555105,-0.393,-0.5274323,-0.8777557,-0.14,-0.5936092,-1.027247,-0.728227,-0.71,-0.88817,-1.408658,-0.5940699,-0.8364146,-0.857804
1116,-0.470917,-0.5829957,-0.7045357,-1.1973093,-0.472,-0.408768,-0.7600721,-0.06,-0.3575345,-0.4117194,-0.4912068,-0.534,-0.28454,-1.2177882,-0.392907,-0.5564196,-0.472
1117,-0.6177232,-0.6756487,-0.8784995,-1.863622,-0.556,-0.4123389,-0.8726982,-0.28,-0.4674611,-0.701376,-0.5791017,-0.624,-0.38583,-1.2669667,-0.3188497,-0.7000077,-0.6177232
1118,-0.3818398,-0.6246864,-0.6378843,-1.9772922,-0.444,-0.4226333,-0.9147145,-0.2,-0.5095188,-0.7177009,-0.5537755,-0.535,-0.4365,-1.2054084,-0.2636458,-0.6549733,-0.535
1119,-0.0096377,-0.5803208,-0.6330696,-1.8527052,-0.637,-0.329552,-0.847182,-0.16,-0.4493547,-0.4616162,-0.4753485,-0.488,-0.0042828,-1.2810218,-0.3533504,-0.5708295,-0.4753485
1120,-0.5954473,-0.5977606,-0.7048074,-1.7599223,-0.717,-0.3911151,-0.8736418,-0.03,-0.4014273,-0.5917171,-0.5009329,-0.573,-0.39318,-1.1873365,-0.1731516,-0.632696,-0.5917171
1121,-1.1490183,-0.908063,-0.9099597,-2.6028768,-0.325,-0.4661629,-1.0021929,-0.33,-0.8023661,-1.2239053,-0.821772,-0.67,-0.80813,-1.3370913,-0.4556095,-0.9208099,-0.821772
1122,-1.1663923,-0.6923125,-0.6310214,-1.3882161,0.211,-0.5470559,-0.8455944,-0.82,-0.4880683,-1.0196828,-0.5813596,-0.525,-0.72374,-1.179661,-0.3178451,-0.71433,-0.6923125
1123,-0.1479174,-0.4312313,-0.369114,-1.4069016,0.153,-0.3557689,-0.7510911,0,-0.1138823,-0.3955404,-0.3500868,-0.414,-0.10192,-1.0957142,-0.0882019,-0.3912247,-0.3557689
1124,-0.7659941,-0.4570811,-0.5009314,-1.0230867,0.17,-0.4319848,-0.7539341,-0.2,-0.0899127,-0.518325,-0.3741466,-0.482,-0.25259,-1.0974894,-0.1130676,-0.4593696,-0.4570811
1125,-1.0894899,-0.5086943,-0.5399181,-0.6989467,0.032,-0.5245966,-0.7494337,0.03,-0.1698736,-0.8166172,-0.4056933,-0.47,-0.43226,-1.0909588,-0.1267976,-0.5040853,-0.5086943
1126,-0.5954473,-0.6233015,-0.7465257,-1.0596494,-0.141,-0.4807055,-0.7767994,-0.22,-0.2156662,-0.5717088,-0.5154427,-0.558,-0.36263,-1.1481101,-0.2396898,-0.5503118,-0.558
1127,-0.5073791,-0.4332111,-0.5014947,-1.1741897,-0.044,-0.3970263,-0.7442336,-0.49,-0.098227,-0.3798537,-0.3816413,-0.436,-0.15899,-1.121874,-0.1414269,-0.4673032,-0.4332111
1128,-0.6062311,-0.5959081,-0.6902187,-1.1287781,-0.025,-0.4802147,-0.7892933,-0.16,-0.2738398,-0.6471176,-0.4922799,-0.531,-0.52373,-1.2847715,-0.4072598,-0.5757095,-0.531
1129,-1.1715866,-0.7333684,-0.8174876,-1.2941709,-0.249,-0.5539269,-0.8389849,-0.12,-0.4215867,-1.0387257,-0.6043386,-0.565,-0.63956,-1.2736522,-0.50796,-0.7219566,-0.63956
1130,-0.3986368,-0.534376,-0.6479182,-1.2154044,-0.244,-0.3929621,-0.7887195,0.24,-0.3156654,-0.4550523,-0.4624696,-0.498,-0.11599,-1.2516301,-0.4023703,-0.4988797,-0.4550523
1131,-0.1946474,-0.3435542,-0.3746813,-0.7794953,-0.056,-0.339166,-0.6683808,0.22,-0.1206159,-0.0244204,-0.267846,-0.351,0.11461,-1.2278529,-0.3611065,-0.3182771,-0.339166
1132,-0.6385652,-0.625422,-0.6413304,-1.5413283,-0.379,-0.4321835,-0.8072872,0.17,-0.416676,-0.5067275,-0.5400727,-0.473,-0.42109,-1.2954768,-0.5466963,-0.6063237,-0.5400727
1133,0.08530183,-0.443805,-0.5394507,-1.8786194,-0.415,-0.3101075,-0.8166723,0.07,-0.2237723,-0.3578243,-0.4183496,-0.472,-0.40022,-1.2521819,-0.2628004,-0.5090334,-0.415
1134,-0.343824,-0.4182459,-0.4540131,-1.213843,-0.196,-0.3516971,-0.735541,-0.06,-0.0984594,-0.2411654,-0.3896017,-0.429,-0.19712,-1.0466538,-0.1679629,-0.4228751,-0.3516971
1135,-0.2155893,-0.3702199,-0.5188292,-0.9659024,0.002,-0.3614342,-0.7025148,-0.08,-0.1068166,-0.0819395,-0.3545597,-0.443,0.025998,-1.0525091,-0.2107392,-0.3624037,-0.3545597
1136,-0.8758274,-0.6936575,-0.6890662,-1.3514432,-0.14,-0.5084049,-0.9145709,0.05,-0.5277679,-0.6725437,-0.6180037,-0.508,-0.40816,-1.1457238,-0.4202099,-0.6282253,-0.6180037
1137,-0.1043299,-0.379744,-0.4884662,-1.205017,-0.164,-0.3639549,-0.7073565,0.08,0.0053479,-0.2026517,-0.3429576,-0.449,-0.12496,-1.0898369,-0.2041364,-0.3827375,-0.3429576
1138,-0.1551066,-0.4268642,-0.5774249,-1.2305813,-0.314,-0.3485428,-0.7019244,0.19,-0.1421146,-0.2932148,-0.3896567,-0.495,-0.25299,-1.1402239,-0.3986981,-0.4450895,-0.3896567
1139,0.44877078,-0.1809118,-0.2092735,-0.846715,-0.362,-0.2309917,-0.6371244,0.38,0.19030077,0.18153832,-0.1560743,-0.296,0.33907,-0.8847233,0.01619674,-0.1498625,-0.1809118
1140,-0.4244511,-0.8020164,-0.9430769,-1.6466238,-0.063,-0.5614128,-0.7927032,-0.1,-0.326739,-1.0728289,-0.6892997,-0.643,-0.89239,-1.0890473,-0.4250192,-0.6981072,-0.6892997
1141,-0.6083835,-0.4465489,-0.5148466,-0.9110493,-0.013,-0.4138097,-0.7003878,0,-0.1785491,-0.1811251,-0.3812663,-0.408,-0.014377,-1.0156181,-0.4191861,-0.4137432,-0.4138097
1142,0.40906334,-0.1763336,-0.3408792,-1.4485928,-0.196,-0.2449811,-0.7050218,-0.32,0.01437083,0.08314976,-0.1595995,-0.357,0.19291,-0.9423316,-0.1291656,-0.2880274,-0.196
1143,0.25655266,-0.1582425,-0.263729,-1.2886819,-0.395,-0.218762,-0.6496335,-0.13,0.19222499,0.27242924,-0.1330609,-0.289,0.42718,-0.8823255,-0.0095627,-0.2179741,-0.1582425
1144,0.02205885,-0.3716712,-0.6044193,-1.2059211,-0.537,-0.3040839,-0.673021,-0.07,-0.0242998,-0.0680617,-0.3099959,-0.429,0.20973,-0.9393843,-0.2329598,-0.3692019,-0.3099959
1145,-0.4157164,-0.4735786,-0.6475226,-1.501818,-0.259,-0.3828267,-0.78052,0.01,-0.1325667,-0.3764975,-0.4315728,-0.518,-0.35864,-0.8602637,-0.0931985,-0.4814481,-0.4157164
1146,-0.0957954,-0.2391364,-0.3693821,-1.1047281,0.036,-0.2854201,-0.6198982,0.04,0.19948771,0.10082021,-0.2002602,-0.32,0.25029,-0.8184427,-0.0532775,-0.2319829,-0.2002602
1147,-0.3585131,-0.2566584,-0.2685556,-0.8231699,0.131,-0.307005,-0.7539017,0.4,-0.1325094,-0.0241192,-0.2025076,-0.284,0.36148,-0.8113726,-0.1604222,-0.2326836,-0.2566584
1148,-0.3063852,-0.2684451,-0.292872,-1.1507974,-0.146,-0.2804508,-0.7337661,-0.35,-0.0355924,0.04571708,-0.2355955,-0.325,0.054041,-0.766894,-0.0969496,-0.3259327,-0.2804508
1149,-0.0404088,-0.1910686,-0.2431717,-0.9489589,-0.105,-0.2584625,-0.6454414,-0.09,0.16416701,0.09535574,-0.1736817,-0.295,0.20897,-0.7116733,0.04872406,-0.2123767,-0.1736817
1150,0.26366631,-0.0449525,-0.0421738,-0.8540923,-0.281,-0.1978034,-0.6176189,0.15,0.22989989,0.44230874,-0.0016078,-0.208,0.32969,-0.8411614,-0.0686224,-0.1160978,-0.0449525
1151,-1.0250013,-0.5544015,-0.6260403,-1.3265589,0.04,-0.4654255,-0.8125034,-0.35,-0.2617179,-0.7733525,-0.4936324,-0.484,-0.44165,-0.7225405,-0.1521472,-0.5632648,-0.4936324
1152,-0.6073165,-0.1823734,-0.2492102,-0.4505288,0.316,-0.3675432,-0.6860791,0.37,-0.0044686,-0.0402471,-0.119739,-0.224,0.35979,-0.7274221,-0.1247885,-0.1825284,-0.1823734
1153,0.30500441,-0.1900357,-0.3329481,-0.7267731,-0.05,-0.2969578,-0.620581,0.22,0.17734491,0.14505451,-0.1117131,-0.303,0.25813,-0.7911508,-0.1035732,-0.1614133,-0.1117131
1154,-0.4327166,-0.3004119,-0.3690817,-0.9298473,-0.194,-0.3720969,-0.6666575,0.1,-0.024686,-0.187651,-0.2236386,-0.266,0.035647,-0.8094261,-0.250428,-0.3260663,-0.266
1155,-0.3645283,-0.1211977,-0.2571494,-0.4482509,-0.133,-0.2897169,-0.6033123,-0.28,0.14511759,0.0723212,-0.0556085,-0.267,0.31196,-0.6441358,-0.0066891,-0.1960793,-0.2571494
1156,-0.0364842,-0.0269175,-0.1045792,-0.3731372,-0.051,-0.2388163,-0.5527229,-0.15,0.21853234,0.35488997,0.01485435,-0.193,0.4217,-0.6325461,0.03741811,-0.0874539,-0.051
1157,0.06236774,-0.1358374,-0.0586082,-0.8000925,-0.298,-0.2597329,-0.6449068,-0.16,0.08944709,0.15326005,-0.0725769,-0.159,0.41579,-0.7218413,-0.0520734,-0.1761203,-0.1358374
1158,-0.3582025,-0.2366103,-0.1382389,-1.2428405,-0.398,-0.2260324,-0.6890745,-0.18,0.01829001,0.07812194,-0.1760034,-0.243,0.44772,-0.6721119,0.01326093,-0.2668481,-0.2260324
1159,0.00485386,-0.0956551,-0.1000409,-0.4482482,0.05,-0.243175,-0.5719809,-0.06,0.1100145,0.21269705,-0.045719,-0.202,0.66995,-0.6870667,0.02407829,-0.0921528,-0.06
1160,0.53813745,0.1317202,0.19402578,-0.1292308,0.473,-0.1406155,-0.3802727,0.02,0.58495893,0.6093135,0.17722116,-0.105,0.88343,-0.6392894,0.11533303,0.15551544,0.1317202
1161,0.50835088,-0.0053694,0.13375224,-0.1767944,0.272,-0.241263,-0.3913785,-0.17,0.59059136,0.37406178,0.07015202,-0.05,0.88932,-0.5975283,-0.0402723,0.07770815,-0.0053694
1162,0.36691179,0.12678327,0.15387519,-0.2295083,0.209,-0.1671062,-0.4235856,0.08,0.52651541,0.530777,0.1599308,-0.111,0.81642,-0.6080052,0.10629785,0.10248707,0.12678327
1163,0.04528567,-0.0543534,-0.1175143,-0.1905849,-0.017,-0.2815333,-0.4319237,0.36,0.53274519,0.26206803,0.00113734,-0.246,0.55331,-0.6388776,0.08559627,-0.0091763,-0.017
1164,-0.150819,-0.2745778,-0.3982716,-0.7111647,-0.055,-0.3409015,-0.5154344,-0.06,0.25149292,0.06081602,-0.1884563,-0.347,0.2893,-0.8438958,-0.1938443,-0.2318504,-0.1938443
1165,-0.0544573,-0.1443286,-0.105881,-0.1368236,0.122,-0.3122549,-0.4306204,-0.01,0.40402186,0.17449692,-0.0785972,-0.155,0.59557,-0.7078839,-0.0450982,-0.0589904,-0.0785972
1166,-0.3294456,-0.2862465,-0.1484237,-0.6316085,0.087,-0.3542351,-0.6112516,-0.04,0.07316192,-0.0808073,-0.2128168,-0.189,0.42589,-0.8318568,-0.1702423,-0.2199922,-0.189
1167,-0.2800446,-0.1241783,0.02355155,-0.2645339,-0.126,-0.3028862,-0.6022013,0.05,0.08208512,0.15800975,-0.0618419,-0.099,0.87971,-0.8348896,-0.1437411,-0.1097307,-0.1241783
1168,0.22405677,0.07443705,-0.0257411,-0.1772827,-0.042,-0.2049688,-0.4092201,0.19,0.58581587,0.6360802,0.11844507,-0.141,0.87116,-0.6645372,0.09819403,0.0755626,0.07443705
1169,0.01917573,0.05172802,-0.1150738,0.15445431,0.089,-0.2405127,-0.3169169,0.66,0.65286,0.52651566,0.11110938,-0.154,0.79875,-0.6610452,0.11876096,0.11298702,0.089
1170,0.25467977,-0.0335027,0.03305775,-0.3673658,-0.027,-0.3094817,-0.4736574,0.23,0.42429013,0.22979524,0.03084139,-0.143,0.62965,-0.8580449,-0.0050698,-0.0256539,-0.0050698
1171,-0.9854632,-0.5621176,-0.6343079,-0.9778242,-0.356,-0.4914814,-0.698628,-0.14,-0.1382598,-0.4705716,-0.433905,-0.453,-0.32586,-0.9915697,-0.3297958,-0.5325856,-0.4705716
1172,-0.7291912,-0.4202089,-0.3316799,-1.1706633,-0.296,-0.3983928,-0.8454956,0.22,-0.3430897,-0.1591786,-0.3345617,-0.352,0.10003,-0.9965412,-0.2074499,-0.4176282,-0.3430897
1173,-0.5235549,-0.3120204,-0.3420388,-0.5675164,-0.219,-0.3766302,-0.5639135,0.24,0.19164407,0.04739904,-0.2067881,-0.31,0.23265,-0.8892537,-0.2000112,-0.2532689,-0.31
1174,-0.4604676,-0.3687236,-0.3355747,-1.4485125,-0.369,-0.3560013,-0.8197892,-0.05,-0.2850967,0.03695651,-0.2995876,-0.307,0.020647,-1.0688296,-0.2550696,-0.4244033,-0.3355747
1175,-0.2297337,-0.3265681,-0.4384114,-0.4423809,-0.028,-0.372834,-0.6329066,0.17,0.07650489,0.15780894,-0.2344318,-0.34,0.47445,-0.8834162,-0.1224971,-0.2114944,-0.2344318
1176,-0.0913075,-0.2217446,-0.2677058,-0.7624138,-0.075,-0.3320221,-0.6321074,-0.23,0.12862421,0.22916177,-0.1588075,-0.28,0.38573,-0.9947052,-0.1997843,-0.2334721,-0.2217446
1177,-0.3617971,-0.1773692,-0.1278791,-0.9919646,0.007,-0.2778374,-0.6915482,-0.03,-0.0114963,0.18616385,-0.1154927,-0.231,0.51209,-1.0433395,-0.196222,-0.2367128,-0.1773692
1178,-0.6670751,-0.325899,-0.2201545,-0.7265977,-0.182,-0.4051295,-0.7365273,-0.29,-0.2077497,-0.0990095,-0.2369542,-0.255,0.14834,-1.0755915,-0.3727175,-0.3768044,-0.29
1179,-0.6285998,-0.5436677,-0.6722369,-1.1485752,-0.387,-0.4631213,-0.7432435,0.13,-0.2292096,-0.3360285,-0.451856,-0.466,-0.15058,-1.0354314,-0.3952593,-0.5013873,-0.4631213
1180,-0.1980194,-0.5031291,-0.456618,-0.8101198,-0.179,-0.4642031,-0.7833686,-0.05,-0.2400219,-0.3322946,-0.3938271,-0.403,0.10755,-0.9132997,-0.1852844,-0.3869757,-0.3938271
1181,-0.7482185,-0.4576406,-0.5174153,-0.7258402,-0.219,-0.422414,-0.660058,0.03,-0.1544923,-0.0142413,-0.3285058,-0.356,0.34744,-1.1313895,-0.5194567,-0.3918155,-0.422414
1182,-0.542233,-0.4608682,-0.5401471,-0.6444439,-0.062,-0.4531878,-0.7082196,-0.15,-0.1669988,-0.2611251,-0.3758762,-0.413,0.12936,-1.0128486,-0.3102375,-0.3981217,-0.413
1183,-0.7536104,-0.3064473,-0.2962259,-0.5377339,-0.064,-0.4182726,-0.6611579,-0.06,-0.1099625,-0.0070597,-0.213764,-0.324,0.31567,-1.0268425,-0.341203,-0.3203073,-0.3064473
1184,-0.6260015,-0.3714584,-0.5356752,-0.2049069,-0.085,-0.4559359,-0.6271271,-0.05,-0.0279899,-0.0698981,-0.2566896,-0.42,0.38403,-0.952477,-0.2254424,-0.3016381,-0.2566896
1185,0.07892869,-0.1678782,-0.1560325,-0.5857544,-0.197,-0.2858076,-0.595939,0.24,0.16757905,0.34195453,-0.1018562,-0.206,0.67216,-0.954964,-0.2202543,-0.1313909,-0.1678782
1186,-0.0436735,-0.2594795,-0.25409,-0.5775457,-0.308,-0.3382027,-0.6464979,-0.12,0.23151259,0.10012727,-0.1812234,-0.293,0.73254,-0.7803472,0.07111396,-0.1777844,-0.25409
1187,-0.7483038,-0.3822454,-0.3808397,-0.5644915,-0.268,-0.3985622,-0.6962562,0.05,-0.0358382,0.01449017,-0.2618533,-0.301,0.4427,-0.8939594,-0.1364572,-0.3040411,-0.301
1188,-0.105642,-0.249015,-0.4838961,-0.2342512,-0.245,-0.3233012,-0.4696097,0.19,0.30218464,0.19791497,-0.1394465,-0.366,0.53089,-0.8800507,-0.1420519,-0.1611516,-0.2342512
1189,-0.3883053,-0.431985,-0.5605852,-0.8920955,-0.551,-0.3699976,-0.7143718,-0.01,-0.0491352,-0.2370113,-0.342068,-0.412,0.31768,-0.9283065,-0.0835159,-0.3768465,-0.3883053
1190,-0.8760175,-0.5535638,-0.7384693,0.01691847,-0.411,-0.4996289,-0.7058684,-0.06,-0.277446,-0.5791404,-0.4274413,-0.514,0.098726,-0.9352753,-0.1874103,-0.4433078,-0.4996289
1191,-0.5343834,-0.6349152,-0.7326161,-1.1726713,-0.544,-0.478568,-0.8757849,-0.24,-0.396853,-0.5279721,-0.5133555,-0.527,0.086057,-0.9920127,-0.2516844,-0.5557173,-0.5279721
1192,-0.0595022,-0.4004236,-0.5201264,-0.7508352,-0.191,-0.3930376,-0.6892725,0.56,-0.0764232,-0.0891374,-0.3058056,-0.402,0.28962,-0.9750085,-0.1791577,-0.2788073,-0.3058056
1193,-0.8044357,-0.4893842,-0.6242292,-0.4713624,0.01,-0.4848164,-0.6764542,-0.29,-0.1026033,-0.2433814,-0.3872884,-0.462,-0.012793,-1.0574177,-0.3082067,-0.4269582,-0.462
1194,-0.6925019,-0.4933561,-0.5940203,-0.9205657,-0.127,-0.4615306,-0.712805,-0.07,-0.0048883,-0.3329163,-0.3756017,-0.41,-0.013356,-1.0795164,-0.2663523,-0.4369607,-0.41
1195,-0.1879076,-0.3121957,-0.3718189,-0.4918973,-0.225,-0.4016428,-0.600056,-0.01,0.17244248,-0.0294537,-0.2230923,-0.362,0.2897,-0.9843154,-0.2017944,-0.2626021,-0.225
1196,-0.9345469,-0.6642056,-0.7339727,-1.1373724,-0.489,-0.5098097,-0.7717534,-0.11,-0.1612686,-0.8294597,-0.546129,-0.539,-0.308,-0.9825648,-0.2106492,-0.5951821,-0.546129
1197,-0.0397896,-0.4609654,-0.5672663,-0.5798132,-0.408,-0.4223319,-0.6649155,-0.01,-0.1685135,-0.1877931,-0.3356195,-0.436,0.096786,-1.0747123,-0.2688235,-0.3685172,-0.408
1198,-0.261448,-0.5447914,-0.6103095,-0.9310784,-0.34,-0.4616704,-0.7612861,-0.16,-0.2294996,-0.4260488,-0.4188717,-0.464,-0.093517,-1.0601935,-0.2312338,-0.4662632,-0.4260488
1199,-0.1499673,-0.4422354,-0.5491217,-0.7431833,-0.332,-0.3915036,-0.650474,-0.01,0.00669111,-0.1175929,-0.3098424,-0.39,0.19099,-1.0413774,-0.2608182,-0.346029,-0.332
1200,-0.429891,-0.5853664,-0.7025993,-0.7066079,-0.608,-0.486515,-0.7599838,-0.04,-0.2893203,-0.3585916,-0.417004,-0.421,0.023357,-1.0717061,-0.265002,-0.4745487,-0.429891
1201,-0.4912987,-0.6618398,-0.5568609,-2.2331338,-0.949,-0.4247963,-0.9559493,-0.31,-0.4288527,-0.4178452,-0.5039186,-0.41,0.0087641,-1.198496,-0.3052976,-0.6559016,-0.4912987
1202,-0.9513144,-0.6405084,-0.7988504,-0.7031479,-0.674,-0.5067861,-0.7539011,-0.07,-0.2359581,-0.5156908,-0.5036989,-0.542,-0.24105,-0.9914162,-0.1784311,-0.5537836,-0.542
1203,-0.5559065,-0.4951775,-0.6497958,-0.9634241,-0.553,-0.4018245,-0.7022384,-0.32,-0.0067533,-0.0006806,-0.3642114,-0.507,0.13582,-1.0555983,-0.1437373,-0.4389018,-0.4951775
1204,-0.8255786,-0.800626,-0.740305,-1.8045414,-0.538,-0.4800056,-0.8796964,-0.41,-0.4281916,-0.4469997,-0.5889609,-0.453,-0.16292,-1.1409639,-0.3925414,-0.672822,-0.538
1205,-0.1072274,-0.5620344,-0.5686047,-1.0664745,-0.407,-0.4508185,-0.7706261,-0.15,-0.137678,-0.2387825,-0.4302094,-0.46,-0.027711,-1.07062,-0.25254,-0.4466884,-0.4302094
1206,-1.0812153,-0.639428,-0.5751954,-1.6391021,-0.494,-0.4835461,-0.8592495,-0.3,-0.1807227,-0.4529587,-0.5075922,-0.435,-0.10397,-1.048915,-0.1938506,-0.5996497,-0.494
1207,-0.9531117,-0.7558653,-0.648027,-1.4356291,-0.332,-0.5619308,-0.9467874,0.03,-0.5469131,-0.7404404,-0.631903,-0.492,-0.41609,-1.091112,-0.3562936,-0.6585402,-0.631903
1208,-0.3479282,-0.4107371,-0.4604455,-1.2626105,0.038,-0.450006,-0.819537,-0.12,-0.2105494,-0.0255276,-0.3041414,-0.457,-0.11359,-1.1936463,-0.3126069,-0.4300217,-0.3479282
1209,-0.9342054,-0.6030115,-0.5901144,-1.441478,-0.23,-0.5164601,-0.8352222,-0.47,-0.2019412,-0.3809695,-0.4933052,-0.458,-0.26874,-1.0971553,-0.3263908,-0.5897996,-0.4933052
1210,-0.3617971,-0.7721105,-0.8013458,-1.8516949,-0.368,-0.5707546,-0.8548332,0.02,-0.1786173,-0.8613762,-0.637195,-0.559,-0.62322,-1.1091857,-0.3644249,-0.6595704,-0.62322
1211,-0.1144899,-0.3146639,-0.3964478,-0.3126238,0.269,-0.4137187,-0.5749625,0.07,0.13174111,0.11999181,-0.2321479,-0.415,0.1569,-1.0194085,-0.2196655,-0.2176997,-0.2321479
1212,-0.2633701,-0.2626651,-0.1835984,-0.4498546,0.346,-0.3613503,-0.5424421,0.08,0.2503156,0.25641264,-0.1769355,-0.255,0.39751,-0.9855003,-0.2662032,-0.1611121,-0.255
1213,-0.4930007,-0.5936839,-0.3930068,-0.8284171,-0.131,-0.5374334,-0.7519483,-0.11,-0.1162924,-0.5887634,-0.4547615,-0.394,-0.21383,-1.0153537,-0.407573,-0.4686043,-0.4547615
1214,-0.358714,-0.462872,-0.4153386,-0.5918069,-0.139,-0.4657163,-0.6500334,0.01,0.103089,-0.231793,-0.3575899,-0.407,0.082553,-0.9293898,-0.1712313,-0.3323229,-0.358714
1215,-0.4838241,-0.5986201,-0.6195966,-1.1199419,-0.178,-0.5128065,-0.7881156,-0.15,-0.3042513,-0.4765724,-0.4789934,-0.54,-0.30187,-1.1633369,-0.4856956,-0.546775,-0.4856956
1216,-0.7991189,-0.5581721,-0.4543363,-1.1271566,-0.314,-0.4833593,-0.74917,-0.23,-0.1306004,-0.2946337,-0.4276952,-0.443,-0.12236,-0.981748,-0.3830053,-0.4998904,-0.443
1217,-0.696351,-0.6191195,-0.5423195,-1.6064186,-0.606,-0.466079,-0.7963638,-0.04,-0.1002811,-0.4278448,-0.4873948,-0.494,-0.17069,-0.8927856,-0.2282437,-0.5449261,-0.494
